pincode,place_name,state_name,latitude,longitude
494002,Jagdalpur Rs,Chattisgarh,19.7748,81.4003
494005,Dharampura,Chattisgarh,19.7748,81.4003
494010,Lohandiguda,Chattisgarh,19.7748,81.4003
494111,Sukma,Chattisgarh,18.4,81.6667
494114,Konta,Chattisgarh,17.8,81.3833
494115,Tongapal,Chattisgarh,18.1,81.525
494122,Dornapal,Chattisgarh,18.1,81.525
494221,Asna,Chattisgarh,20.0266,81.6226
494222,Bakawan,Chattisgarh,20.0266,81.6226
494223,Bastar,Chattisgarh,19.2,81.9333
494224,Bhanpuri,Chattisgarh,21.1,80.9167
494225,Sonarpal,Chattisgarh,20.0266,81.6226
494226,Kondagaon,Chattisgarh,19.6,81.6667
494227,Baniyagam,Chattisgarh,20.0266,81.6226
494228,Pharasgaon,Chattisgarh,20.2064,81.9736
494229,Pharasgaon Camp,Chattisgarh,20.0266,81.6226
494230,Pipra Bahigaon,Chattisgarh,20.0266,81.6226
494331,Keshkal,Chattisgarh,20.4069,81.5172
494332,Singrapur,Chattisgarh,20.4069,81.5172
494333,Narharpur,Chattisgarh,20.4481,81.6225
494334,Kanker Ho.,Chattisgarh,20.4069,81.5172
494335,Sarona,Chattisgarh,20.2833,81.65
494336,Lakhanpuri,Chattisgarh,20.3961,81.4297
494337,Charama,Chattisgarh,20.5,81.3667
494435,Bastanar,Chattisgarh,18.8,80.55
494441,Geedam,Chattisgarh,18.8,80.55
494442,Tokapal,Chattisgarh,18.8,80.55
494445,Badekllepal,Chattisgarh,18.8,80.55
494447,Awapalli,Chattisgarh,18.8,80.55
494448,Madded,Chattisgarh,18.8,80.55
494449,Dantewada,Chattisgarh,18.8,80.55
494551,Bhansi,Chattisgarh,19.7748,81.4003
494552,Nakulnar,Chattisgarh,19.7748,81.4003
494553,Bacheli,Chattisgarh,19.7748,81.4003
494554,Akash Nagar,Chattisgarh,19.7748,81.4003
494556,Kirandul,Chattisgarh,19.7748,81.4003
494572,Gadiras,Chattisgarh,19.7748,81.4003
494635,Sambalpur,Chattisgarh,20.3036,81.0381
494661,Narainpur,Chattisgarh,19.7167,81.25
494665,Antagarh,Chattisgarh,20.0925,81.1564
494669,Bhanu Pratap Nagar,Chattisgarh,19.9046,81.2032
494670,Korar,Chattisgarh,20.0376,81.1481
494771,Chhote Kapasi,Chattisgarh,19.7748,81.4003
494775,Kondal (Durg),Chattisgarh,19.7748,81.4003
494776,Pakhanjor Camp,Chattisgarh,19.7748,81.4003
494777,Bande Colony,Chattisgarh,19.7748,81.4003
495001,Sarkanda Bilaspur,Himachal Pradesh,26.1872,80.0646
495004,Torwa Bilaspur,Himachal Pradesh,26.1872,80.0646
495009,Koni (Bilaspur),Himachal Pradesh,26.1872,80.0646
495012,Ghutku (Bilaspur),Himachal Pradesh,26.1872,80.0646
495112,Ganiyari,Himachal Pradesh,26.1872,80.0646
495113,Kargi Road (Bilaspur),Himachal Pradesh,26.1872,80.0646
495116,Belghana,Himachal Pradesh,26.1872,80.0646
495117,Pendra R.S.,Himachal Pradesh,26.1872,80.0646
495118,Marwahi,Himachal Pradesh,26.1872,80.0646
495119,Pendra,Himachal Pradesh,26.1872,80.0646
495220,Chakrabhata Camp,Himachal Pradesh,26.1872,80.0646
495221,Sargaon (Bilaspur),Himachal Pradesh,26.1872,80.0646
495222,Hirr Mines (Bilaspur),Himachal Pradesh,26.1872,80.0646
495330,Takhatpur,Himachal Pradesh,26.1872,80.0646
495334,Mungeli,Himachal Pradesh,26.1872,80.0646
495335,Patharia (Bilaspur),Himachal Pradesh,26.1872,80.0646
495337,Pandaria,Himachal Pradesh,26.1872,80.0646
495422,Ratanpur,Himachal Pradesh,31.1744,77.0458
495445,Katghora,Himachal Pradesh,31.1744,77.0458
495446,Hardi Bazar (Bilaspur),Himachal Pradesh,31.1744,77.0458
495447,Banki Mongra,Himachal Pradesh,31.1744,77.0458
495449,Pali (Ratanpur),Himachal Pradesh,31.1744,77.0458
495450,Jamnipali,Himachal Pradesh,31.1744,77.0458
495452,West Chirimiri Colliery,Himachal Pradesh,31.1744,77.0458
495453,Machadoli,Himachal Pradesh,31.1744,77.0458
495550,Jairam Nagar,Himachal Pradesh,21.2,83.0833
495551,Masturi,Himachal Pradesh,21.2,83.0833
495552,Akaltara,Himachal Pradesh,21.2,83.0833
495553,Nariyara,Himachal Pradesh,21.2,83.0833
495554,Pamgarh (Bilaspur),Himachal Pradesh,21.2,83.0833
495556,Kharod (Raipur),Chattisgarh,21.2,83.0833
495557,Seori Narajam,Himachal Pradesh,21.2,83.0833
495559,Baloda,Himachal Pradesh,21.2,83.0833
495652,Hardi (Bilaspur),Himachal Pradesh,26.1872,80.0646
495660,Bamni Bazar,Himachal Pradesh,26.1872,80.0646
495663,Gopal Nagar,Himachal Pradesh,26.1872,80.0646
495668,Janjigir,Himachal Pradesh,26.1872,80.0646
495671,Champa,Himachal Pradesh,26.1872,80.0646
495674,Bhaisma,Himachal Pradesh,26.1872,80.0646
495677,Korba Ho.,Himachal Pradesh,26.1872,80.0646
495679,Korba Collierry,Himachal Pradesh,26.1872,80.0646
495680,Korba Pragati Nagar,Himachal Pradesh,26.1872,80.0646
495681,Korba Thermal Station,Himachal Pradesh,26.1872,80.0646
495682,Manikpur Collierry,Himachal Pradesh,26.1872,80.0646
495683,Rajgamar Colliery,Himachal Pradesh,26.1872,80.0646
495684,Sector 1 Balco,Chattisgarh,26.1872,80.0646
495687,Baraduar,Himachal Pradesh,26.1872,80.0646
495688,Dabhra (Bilaspur),Himachal Pradesh,26.1872,80.0646
495689,Sakti,Himachal Pradesh,26.1872,80.0646
495690,Jaijaipur,Himachal Pradesh,26.1872,80.0646
495691,Malkharoda,Himachal Pradesh,26.1872,80.0646
495692,Chandrapur,Himachal Pradesh,26.1872,80.0646
495695,Adbhar,Himachal Pradesh,26.1872,80.0646
496001,Raigarh Ho.,Chattisgarh,22.1894,83.4273
496004,Raigarh Jute Mills,Chattisgarh,22.1894,83.4273
496100,Kondatarai,Chattisgarh,22.0833,83.4333
496107,Tamnar,Chattisgarh,22.0833,83.4333
496111,Gharghoda,Chattisgarh,22.1667,83.35
496113,Lailunga,Chattisgarh,22.4,83.5667
496115,Rajpur (Raigarh),Chattisgarh,22.2833,83.4583
496116,Dharam Jaigarh,Chattisgarh,22.2833,83.4583
496118,Pathal Gaon,Chattisgarh,22.2833,83.4583
496120,Vijainagar (Raigarh),Madhya Pradesh,22.2167,83.45
496223,Kansabel,Chattisgarh,22.7333,83.7917
496224,Bagicha,Chattisgarh,22.9667,83.6333
496225,Kunkruai,Chattisgarh,22.7333,83.7917
496227,Tapkara,Chattisgarh,22.5,83.95
496330,Manora,Chattisgarh,23.0667,83.8167
496331,Jaspur Nagar,Chattisgarh,23.0667,83.8167
496334,Duldula,Chattisgarh,23.0667,83.8167
496336,Sanna,Chattisgarh,23.0667,83.8167
496338,Gholeng,Chattisgarh,23.0667,83.8167
496440,Pussore,Chattisgarh,21.6,83.0833
496445,Sarangarh,Chattisgarh,21.6,83.0833
496450,Hardi (Raigarh),Chattisgarh,21.6,83.0833
496460,Kosir,Chattisgarh,21.6,83.0833
496551,Baramkela,Chattisgarh,21.5667,83.2667
496554,Saria,Chattisgarh,21.6333,83.3667
496661,Kharsia,Chattisgarh,21.9667,83.1167
496665,Chhal,Chattisgarh,22.1333,83.1167
497001,Ambikapur H O,Chattisgarh,23.125,82.9278
497101,Bastauli,Chattisgarh,22.0833,81.35
497111,Sitapur (Surguja),Chattisgarh,22.0833,81.35
497114,Pratapgarh (Ambikapur),Chattisgarh,22.0833,81.35
497116,Lakhanpur,Chattisgarh,22.0833,81.35
497118,Rajpur (Sarguja),Chattisgarh,22.0833,81.35
497119,Balrampur,Chattisgarh,22.0833,81.35
497210,Shankargarh,Chattisgarh,23.4333,83.4889
497220,Ramanuj Ganj,Chattisgarh,23.8,83.7
497222,Kusmi,Chattisgarh,23.2833,83.9167
497223,Pratappur,Chattisgarh,23.4333,83.4889
497225,Wadraf Nagar,Chattisgarh,23.4333,83.4889
497229,Surajpur,Chattisgarh,23.2167,82.85
497231,Bhaiyathan,Chattisgarh,23.4333,83.4889
497235,Bhatgaon Collierry,Chattisgarh,23.4333,83.4889
497331,Patna (Surguja),Chattisgarh,23.1833,82.875
497333,Ramanuj Nagar,Chattisgarh,23.1833,82.875
497335,Baikunthpur,Chattisgarh,23.25,82.55
497339,Churcha Collierry,Chattisgarh,23.1833,82.875
497437,Khadgawan (Chirimiri),Chattisgarh,23.125,82.9278
497442,Manendragarh,Chattisgarh,23.125,82.9278
497446,Jhagrakhand Colliery,Chattisgarh,23.125,82.9278
497447,Jhagrakhand Colliery West,Chattisgarh,23.125,82.9278
497448,Jhagrakhand Colliery South,Chattisgarh,23.125,82.9278
497449,Chirimiri,Chattisgarh,23.125,82.9278
497451,Haldibadi,Chattisgarh,23.125,82.9278
497553,Kurasia Colliery,Chattisgarh,23.125,82.9278
497555,Godri Para,Chattisgarh,23.125,82.9278
497557,Sonawani Collierry,Chattisgarh,23.125,82.9278
497559,Korea Colliery (Surguja),Chattisgarh,23.125,82.9278
497773,Chirimiri Collierry,Chattisgarh,23.125,82.9278
497778,Janakpur,Chattisgarh,23.125,82.9278
500001,Wallaee Street,Andhra Pradesh,16.7024,78.1036
500002,Tagarikanaka,Andhra Pradesh,16.7024,78.1036
500003,Gandhi Hospital,Andhra Pradesh,16.7024,78.1036
500004,G M Telephones,Andhra Pradesh,16.7024,78.1036
500007,Jama I Osmania Hyderabad,Andhra Pradesh,16.7024,78.1036
500008,Langar House,Andhra Pradesh,16.7024,78.1036
500010,Haig Lines,Andhra Pradesh,17.4381,78.5406
500011,Old Air Port Hyd,Andhra Pradesh,17.4381,78.5406
500012,Afzal Gunj,Andhra Pradesh,17.4381,78.5406
500013,Central Police Lines,Andhra Pradesh,17.4381,78.5406
500014,Hankimpet (Hyd),Andhra Pradesh,17.4381,78.5406
500015,M C Eme,Andhra Pradesh,17.4381,78.5406
500016,Old Begumpet,Andhra Pradesh,17.4381,78.5406
500017,Lallaguda,Andhra Pradesh,17.4381,78.5406
500018,Sanathnagar,Andhra Pradesh,17.4381,78.5406
500021,Eme Records,Andhra Pradesh,16.7024,78.1036
500022,Central Secretariat (Hyd),Andhra Pradesh,16.7024,78.1036
500023,Dabirpura,Andhra Pradesh,16.7024,78.1036
500024,Chanchalguda,Andhra Pradesh,16.7024,78.1036
500025,Padmarao Nagar,Andhra Pradesh,16.7024,78.1036
500026,West Maredpalli,Andhra Pradesh,16.7024,78.1036
500027,Barkatpura,Andhra Pradesh,16.7024,78.1036
500028,Datta Treya Colony,Andhra Pradesh,16.7024,78.1036
500029,Himayat Nagar East,Andhra Pradesh,16.7024,78.1036
500030,Rajendranagar (Hyd),Andhra Pradesh,15.9667,77.6667
500031,Ibrahim Bagh Lines Hyderabad,Andhra Pradesh,15.9667,77.6667
500032,Gachibowli,Andhra Pradesh,15.9667,77.6667
500034,Banjara Hills Hyderabad,Andhra Pradesh,15.9667,77.6667
500035,Injapur,Andhra Pradesh,15.9667,77.6667
500036,Osman Nagar,Andhra Pradesh,15.9667,77.6667
500037,T I E Balanagar,Andhra Pradesh,15.9667,77.6667
500038,B K Guda,Andhra Pradesh,15.9667,77.6667
500039,Uppal,Andhra Pradesh,15.9667,77.6667
500040,Industrial Estate Moulali,Andhra Pradesh,16.7024,78.1036
500041,Raj Bhavan (Hyd),Andhra Pradesh,16.7024,78.1036
500042,Hindustan Aeronautics Hyd,Andhra Pradesh,16.7024,78.1036
500044,Nallakunta,Andhra Pradesh,16.7024,78.1036
500045,Padmavatinagar,Andhra Pradesh,16.7024,78.1036
500047,Safilguda,Andhra Pradesh,16.7024,78.1036
500048,Bakaram,Andhra Pradesh,16.7024,78.1036
500049,A P S E Board (Hyd),Andhra Pradesh,16.7024,78.1036
500051,Hindustan Machine,Andhra Pradesh,16.7024,78.1036
500133,Lingam Palli (Hyd),Andhra Pradesh,16.7024,78.1036
500134,Central University Campus,Andhra Pradesh,16.7024,78.1036
500171,Chaitanya Bharati (Hyd),Andhra Pradesh,16.7024,78.1036
500252,Academy (Hyderabad),Andhra Pradesh,16.7024,78.1036
500253,Falaknuma Hyd,Andhra Pradesh,16.7024,78.1036
500264,Bahadur Purra (Hyd),Andhra Pradesh,16.7024,78.1036
500265,Fateh Darwaza,Andhra Pradesh,16.7024,78.1036
500266,High Court Hyderabad,Andhra Pradesh,16.7024,78.1036
500380,Gandhi Nagar (Hyd),Andhra Pradesh,16.7024,78.1036
500463,A Gs OFFICE,Andhra Pradesh,16.7024,78.1036
500587,Jai Jawahar Nagar,Andhra Pradesh,16.7024,78.1036
500594,Sainikpuri (Secbad),Andhra Pradesh,16.7024,78.1036
500659,Saidabad Colony,Andhra Pradesh,16.7024,78.1036
500660,P & T Colony (Ga) (H/D),Andhra Pradesh,16.7024,78.1036
500661,Vanavolu,Andhra Pradesh,16.7024,78.1036
500762,Ecil Hyderabad,Andhra Pradesh,16.7024,78.1036
500768,Central Training Institute,Andhra Pradesh,16.7024,78.1036
500855,Ind Dev Are Jeed Hyd,Andhra Pradesh,16.7024,78.1036
500890,A Gs OFFICE STAFF,Andhra Pradesh,16.7024,78.1036
500963,Lal Bahadur Nagar (Hyd),Andhra Pradesh,16.7024,78.1036
501103,Ekmamidi,Andhra Pradesh,18.1308,79.1847
501106,Kalkoda,Andhra Pradesh,18.1308,79.1847
501114,Madireddi Palli,Andhra Pradesh,18.1308,79.1847
501141,Tandur,Andhra Pradesh,19.15,79.4667
501142,Jangaon,Andhra Pradesh,17.1117,78.9028
501143,Basheerabad,Andhra Pradesh,18.1308,79.1847
501144,Yalal,Andhra Pradesh,18.1308,79.1847
501146,Agnoor,Andhra Pradesh,18.1308,79.1847
501150,Yekmai,Andhra Pradesh,18.1308,79.1847
501152,Indoor,Andhra Pradesh,18.1308,79.1847
501155,Pagdial,Andhra Pradesh,18.1308,79.1847
501158,C C I (Tandur),Andhra Pradesh,18.1308,79.1847
501206,Yenkatla,Andhra Pradesh,17.5091,78.8475
501504,Himayat Nagar,Andhra Pradesh,17.1633,78.6629
501505,Hayatnagar,Andhra Pradesh,17.3239,78.6042
501506,Ibrahimpatnam,Andhra Pradesh,17.1633,78.6629
501508,Japal,Andhra Pradesh,17.1203,78.7178
501509,Yacharam,Andhra Pradesh,17.0458,78.6667
501528,Batasingaram,Andhra Pradesh,17.3031,78.7272
502001,Hanuman Nagar,Andhra Pradesh,16.6289,80.0624
502101,Rahimkhanpot,Andhra Pradesh,16.1667,81.1667
502103,Indira Nagar Colony,Andhra Pradesh,16.1667,81.1667
502109,Machavaram,Andhra Pradesh,16.1667,81.1667
502110,Fort,Andhra Pradesh,16.1667,81.1667
502113,Havoli Ghanapur,Andhra Pradesh,16.1667,81.1667
502117,Rajpalli,Andhra Pradesh,16.1667,81.1667
502220,Zahirabvad Ganj,Andhra Pradesh,16.6289,80.0624
502228,Madhu Nagar,Andhra Pradesh,16.6289,80.0624
502246,Zarasangam,Andhra Pradesh,16.6289,80.0624
502251,Handnoor,Andhra Pradesh,16.6289,80.0624
502257,Rai Kode,Andhra Pradesh,16.6289,80.0624
502267,Ibrahim Nagar,Andhra Pradesh,16.6289,80.0624
502281,Jagadevpur,Andhra Pradesh,16.6289,80.0624
502284,Raj Gopal Pet,Andhra Pradesh,16.6289,80.0624
502291,Sadashivpet Bazar,Andhra Pradesh,16.6289,80.0624
502305,Dhanora,Andhra Pradesh,17.0911,78.9581
502307,Idapasham,Andhra Pradesh,17.0911,78.9581
502308,Nagi Reddi Pet,Andhra Pradesh,17.0911,78.9581
502323,Yelmakanna,Andhra Pradesh,17.0911,78.9581
502324,Icrisat (I C R I S A T),Andhra Pradesh,17.0911,78.9581
502330,Indrakannu,Andhra Pradesh,17.0911,78.9581
502375,Palamkole,Andhra Pradesh,17.0911,78.9581
503001,Gandhi Gunj,Andhra Pradesh,18.4135,78.1415
503002,Namdewada,Andhra Pradesh,18.4135,78.1415
503102,Jangampalli,Andhra Pradesh,17.9942,78.2742
503103,Talmadla,Andhra Pradesh,17.9942,78.2742
503110,Rajampet (Kamareddy),Andhra Pradesh,18.4,78.1333
503111,Jagajivan Ramnagar,Andhra Pradesh,18.4,78.1333
503114,Gandhari,Andhra Pradesh,18.4,78.1333
503120,Yerra Pahad,Andhra Pradesh,18.2833,78.1917
503122,Y R Old Town,Andhra Pradesh,18.2833,78.1917
503124,Demi,Andhra Pradesh,18.3333,78.2333
503145,Sadsivnagar,Andhra Pradesh,18.2688,78.1348
503164,Indalwai R S,Andhra Pradesh,18.2688,78.1348
503165,Darpalli,Andhra Pradesh,18.2688,78.1348
503176,Nadepalli,Andhra Pradesh,18.2688,78.1348
503178,Padkal,Andhra Pradesh,18.2688,78.1348
503180,Camp Ootpalli,Andhra Pradesh,18.3833,77.8833
503187,Banswada,Andhra Pradesh,18.3833,77.8833
503193,Jankampet R S,Andhra Pradesh,18.2688,78.1348
503201,Varni,Andhra Pradesh,18.6833,77.9667
503202,Edpalli,Andhra Pradesh,18.6833,77.9667
503217,Balkonda,Andhra Pradesh,18.8667,78.35
503220,Fathepur,Andhra Pradesh,18.775,78.1583
503224,Ziryatnagar,Andhra Pradesh,18.775,78.1583
503225,Palem,Andhra Pradesh,18.775,78.1583
503230,Dharamaram,Andhra Pradesh,18.775,78.1583
503231,Bardipur,Andhra Pradesh,18.775,78.1583
503246,Jannepalli,Andhra Pradesh,18.775,78.1583
503309,Madnoor,Andhra Pradesh,18.4135,78.1415
503311,Vailpur,Andhra Pradesh,18.4135,78.1415
503313,Vannel B,Andhra Pradesh,18.4135,78.1415
503315,Padgal,Andhra Pradesh,18.4135,78.1415
504001,Adilabad H O,Andhra Pradesh,19.2833,78.1917
504002,Adilabad Collecotorate,Andhra Pradesh,19.2833,78.1917
504101,Basar,Andhra Pradesh,18.8833,77.9667
504106,Indra Nagar,Andhra Pradesh,18.8833,77.9667
504205,Jannaram,Andhra Pradesh,19.2833,78.1917
504206,Dandepalli,Andhra Pradesh,19.2833,78.1917
504209,Cement Works,Andhra Pradesh,19.2833,78.1917
504215,Laxshotti Pet,Andhra Pradesh,19.2833,78.1917
504216,Jaipur Adilabad,Andhra Pradesh,19.2833,78.1917
504218,Devapur (Cement Works),Andhra Pradesh,19.2833,78.1917
504220,Madaram Town Shop,Andhra Pradesh,19.2833,78.1917
504231,Kalyani Khani,Andhra Pradesh,19.2833,78.1917
504251,A G M Colony,Andhra Pradesh,19.2833,78.1917
504272,Tandur (Adb),Andhra Pradesh,19.2833,78.1917
504295,Wakndi,Andhra Pradesh,19.2833,78.1917
504296,Old Town,Andhra Pradesh,19.2833,78.1917
504305,Hatnoor,Andhra Pradesh,19.6833,78.4167
504307,Echoda,Andhra Pradesh,19.6833,78.4167
504311,Ootnur,Andhra Pradesh,19.6833,78.4167
504312,Tamsi,Andhra Pradesh,19.6833,78.4167
504313,Jainur,Andhra Pradesh,19.6833,78.4167
504321,Wankdi,Andhra Pradesh,19.6833,78.4167
504325,Jainad,Andhra Pradesh,19.6833,78.4167
504340,Nachan Yellapur,Andhra Pradesh,19.6833,78.4167
504342,Indarpalli,Andhra Pradesh,19.6833,78.4167
504344,Hajipur,Andhra Pradesh,19.6833,78.4167
504346,Indervalli,Andhra Pradesh,19.6833,78.4167
505001,K Nagar Bus Stand,Andhra Pradesh,17.448,78.5913
505002,Jawahar Nagar,Andhra Pradesh,17.448,78.5913
505101,Uppal (Knr),Andhra Pradesh,17.448,78.5913
505102,Vagapalli,Andhra Pradesh,17.448,78.5913
505122,Jammikunta,Andhra Pradesh,17.448,78.5913
505152,Madka,Andhra Pradesh,17.448,78.5913
505173,Raghavapur,Andhra Pradesh,17.448,78.5913
505184,Nagaram,Andhra Pradesh,17.1842,78.3897
505187,Basant Nagar,Andhra Pradesh,17.448,78.5913
505188,Adivarampet,Andhra Pradesh,17.448,78.5913
505208,Abadi Ramagundam,Andhra Pradesh,17.448,78.5913
505209,Madpalli,Andhra Pradesh,17.448,78.5913
505210,Fertilizer City,Andhra Pradesh,17.448,78.5913
505301,Gandhi Chowk,Andhra Pradesh,17.448,78.5913
505305,Racharla Boppapur,Andhra Pradesh,17.448,78.5913
505327,Jagtial H O,Andhra Pradesh,17.448,78.5913
505401,Elgandal,Andhra Pradesh,17.448,78.5913
505405,Tadoor,Andhra Pradesh,17.448,78.5913
505407,Bandankal,Andhra Pradesh,17.448,78.5913
505413,Vablapur,Andhra Pradesh,17.448,78.5913
505417,Nagnoor,Andhra Pradesh,17.448,78.5913
505425,Dharamapuri,Andhra Pradesh,17.448,78.5913
505450,Ibrahimpathnam (Knr),Andhra Pradesh,17.448,78.5913
505460,Raikal,Andhra Pradesh,17.0086,78.1908
505467,Husnabad,Andhra Pradesh,17.0667,77.65
505470,Kachapur,Andhra Pradesh,17.7216,79.0386
505472,Saidapur,Andhra Pradesh,17.6183,78.9458
505474,Tadikal,Andhra Pradesh,18.3167,79.2833
505475,Vavilal,Andhra Pradesh,17.7216,79.0386
505476,Damera,Andhra Pradesh,17.2297,78.8867
505480,Raikal,Andhra Pradesh,18.9,78.8167
505498,K C Campus (Huzurabad),Andhra Pradesh,17.448,78.5913
505502,Veena Vanka,Andhra Pradesh,17.448,78.5913
505505,Challore,Andhra Pradesh,17.448,78.5913
505525,Elgaid,Andhra Pradesh,17.448,78.5913
505526,Endapalli,Andhra Pradesh,17.448,78.5913
505527,Lower Manair Dam Colony,Andhra Pradesh,17.448,78.5913
505530,Indurthi,Andhra Pradesh,17.448,78.5913
506001,Lashkar Bazar,Andhra Pradesh,17.0289,78.3025
506002,S V N Road,Andhra Pradesh,17.0289,78.3025
506003,Fatimanagar,Andhra Pradesh,17.0289,78.3025
506004,R E College (Wgl),Andhra Pradesh,17.0289,78.3025
506006,Deshaipet (Wgl),Andhra Pradesh,17.0289,78.3025
506007,Kakatiya Medical College,Andhra Pradesh,17.0289,78.3025
506008,Fort Warangal,Andhra Pradesh,17.0289,78.3025
506011,Deval Hazar Sutoon,Andhra Pradesh,17.0289,78.3025
506012,M G Road,Andhra Pradesh,17.0289,78.3025
506013,Laxmipur (Wgl),Andhra Pradesh,17.0289,78.3025
506015,Kakatiya Canal Colony Wgl,Andhra Pradesh,17.0289,78.3025
506101,Mahabubabad H O,Andhra Pradesh,17.0289,78.3025
506142,Madikonda,Andhra Pradesh,17.0289,78.3025
506144,Abadi Ghanpur,Andhra Pradesh,17.0289,78.3025
506165,Eturnagaram,Andhra Pradesh,17.0289,78.3025
506167,Jangaon H O,Andhra Pradesh,17.0289,78.3025
506224,Ladnoor,Andhra Pradesh,17.0289,78.3025
506244,Quilashapur,Andhra Pradesh,17.0289,78.3025
506252,Ippaguda,Andhra Pradesh,17.0289,78.3025
506301,Chagal,Andhra Pradesh,17.0289,78.3025
506302,Devaruppala,Andhra Pradesh,17.0289,78.3025
506303,Waddicherla Nawabpet,Andhra Pradesh,17.0289,78.3025
506313,Wardhannapet,Andhra Pradesh,17.0289,78.3025
506314,Rai Parthi,Andhra Pradesh,17.0289,78.3025
506315,Dathala Palli,Andhra Pradesh,17.0289,78.3025
506316,Zaffargadh,Andhra Pradesh,17.0289,78.3025
506318,Waddekothapalle,Andhra Pradesh,17.0289,78.3025
506329,Sangam,Andhra Pradesh,17.0289,78.3025
506330,Dharma Rao Cheruvu,Andhra Pradesh,17.0289,78.3025
506352,Jangalapalli,Andhra Pradesh,17.0289,78.3025
506370,Waddepalli,Andhra Pradesh,17.0289,78.3025
506371,Hasanparthi,Andhra Pradesh,17.0289,78.3025
506381,Cathedral Compound,Andhra Pradesh,17.0289,78.3025
506391,Nadikuda,Andhra Pradesh,17.0289,78.3025
507002,Yellandu Cross Rd (Kmm),Andhra Pradesh,17.4333,80.675
507003,Dabala Bazar,Andhra Pradesh,17.4333,80.675
507101,Adm Bldgs,Andhra Pradesh,17.6,80.3333
507106,Laxmidevi Palli,Andhra Pradesh,17.6,80.3333
507111,Kalyanamantapam,Andhra Pradesh,17.6,80.3333
507115,Nagaram,Andhra Pradesh,17.1842,78.3897
507123,Yellandu,Andhra Pradesh,17.6,80.3333
507124,Yellaandu Colleries,Andhra Pradesh,17.6,80.3333
507152,Janampet,Andhra Pradesh,17.6,80.3333
507154,Campus (Paloncha),Andhra Pradesh,17.6,80.3333
507157,Palair,Andhra Pradesh,17.6,80.3333
507165,Wyra,Andhra Pradesh,17.6,80.3333
507167,Tallada,Andhra Pradesh,17.6,80.3333
507168,Enkur,Andhra Pradesh,17.6,80.3333
507170,Tallam Pahad,Andhra Pradesh,17.6,80.3333
507201,Yerrupalem,Andhra Pradesh,17.4333,80.675
507202,Banigandla Pahad,Andhra Pradesh,17.4333,80.675
507203,Madhira,Andhra Pradesh,17.4333,80.675
507206,Dendukur,Andhra Pradesh,17.4333,80.675
507209,Kallur,Andhra Pradesh,17.2,80.55
507213,Nagula Vancha,Andhra Pradesh,17.4333,80.675
507305,Tanikella,Andhra Pradesh,17.2667,81.0167
507306,Dammapeta,Andhra Pradesh,17.2667,81.0167
508001,Old Abadi,Andhra Pradesh,17.1084,79.1517
508105,Raghunathapuram,Andhra Pradesh,17.4419,78.3883
508111,Chada,Andhra Pradesh,17.4419,78.3883
508112,Vali Gonda,Andhra Pradesh,17.4419,78.3883
508115,Kacharam,Andhra Pradesh,17.4419,78.3883
508116,Madhapur,Andhra Pradesh,17.4419,78.3883
508126,Hazipur,Andhra Pradesh,17.4419,78.3883
508202,Hill Colony,Andhra Pradesh,17.1667,79.4333
508206,Balaji Nagar,Andhra Pradesh,17.1667,79.4333
508207,A C Palli,Andhra Pradesh,17.1667,79.4333
508211,Nakrekal,Andhra Pradesh,17.1667,79.4333
508213,Bank Street,Andhra Pradesh,17.1667,79.4333
508214,Nacharam Industrial Estat,Andhra Pradesh,17.1667,79.4333
508234,Nadigudem,Andhra Pradesh,17.1667,79.4333
508248,Devar Konda,Andhra Pradesh,17.1667,79.4333
508278,Nadavanore,Andhra Pradesh,17.1667,79.4333
508286,Wangopalli,Andhra Pradesh,17.1667,79.4333
508288,Inkriyala,Andhra Pradesh,17.1667,79.4333
508296,Raghavapuram,Andhra Pradesh,17.1667,79.4333
508332,Palakaveedu,Andhra Pradesh,16.7167,79.6333
508346,Indloor,Andhra Pradesh,16.7167,79.6333
508347,Kalmal Cheruvu,Andhra Pradesh,16.7167,79.6333
508350,Chalakurthi,Andhra Pradesh,16.7167,79.6333
508353,Nallabanda Gudem,Andhra Pradesh,16.7167,79.6333
508355,Janpahad,Andhra Pradesh,16.7167,79.6333
508367,Adsarla Pally,Andhra Pradesh,16.7167,79.6333
508373,Nampalli,Andhra Pradesh,16.7167,79.6333
508374,Madugulapalli,Andhra Pradesh,16.7167,79.6333
508375,Damarcherla,Andhra Pradesh,16.7167,79.6333
509001,Pallaburju,Andhra Pradesh,17.044,78.9628
509002,Industrial Estate Mbn,Andhra Pradesh,17.044,78.9628
509103,Wanaparthy H O,Andhra Pradesh,16.7831,78.5394
509110,Madanapuram,Andhra Pradesh,17.6997,78.5592
509113,Varna,Andhra Pradesh,17.6997,78.5592
509115,Chandapur,Andhra Pradesh,17.6669,78.1972
509116,Rajapet,Andhra Pradesh,17.7325,78.9211
509117,Kalwakole,Andhra Pradesh,17.6997,78.5592
509125,Gadwal H O,Andhra Pradesh,14.95,78.5
509126,Rajoli,Andhra Pradesh,14.95,78.5
509127,Leeja,Andhra Pradesh,14.95,78.5
509129,Macherla (M),Andhra Pradesh,14.95,78.5
509135,Uppal Camp,Andhra Pradesh,16.7831,78.5394
